SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
303657,0.0,Cash loans,F,N,Y,0.0,72000.0,273636.0,15277.5,247500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.00712,45.45479452054794,23.202739726027396,-6452.0,-126.0,,1.0,1.0,1.0,1.0,1.0,0.0,Core staff,2.0,2.0,2.0,WEDNESDAY,9.0,0.0,0.0,0.0,0.0,0.0,0.0,School,0.5417911178106726,0.6693769105097125,0.5585066276769286,0.232,0.0,0.9881,0.8368,0.0372,0.24,0.2069,0.3333,0.375,0.119,0.1891,0.2444,0.0,0.0,0.2363,0.0,0.9881,0.8432,0.0376,0.2417,0.2069,0.3333,0.375,0.1217,0.2066,0.2547,0.0,0.0,0.2342,0.0,0.9881,0.8390000000000001,0.0375,0.24,0.2069,0.3333,0.375,0.1211,0.1924,0.2488,0.0,0.0,reg oper account,block of flats,0.2126,"Stone, brick",No,0.0,0.0,0.0,0.0,-1559.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
284266,0.0,Revolving loans,F,N,Y,1.0,58500.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.031329,38.961643835616435,5.191780821917808,-5079.0,-5155.0,,1.0,1.0,0.0,1.0,0.0,0.0,High skill tech staff,3.0,2.0,2.0,SATURDAY,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Government,,0.5927387762760538,0.7309873696832169,0.0186,0.018,0.9866,0.8164,0.0024,0.0,0.1034,0.0417,0.0833,0.0286,0.0151,0.0102,0.0,0.0,0.0189,0.0187,0.9866,0.8236,0.0024,0.0,0.1034,0.0417,0.0833,0.0293,0.0165,0.0106,0.0,0.0,0.0187,0.018,0.9866,0.8189,0.0024,0.0,0.1034,0.0417,0.0833,0.0291,0.0154,0.0103,0.0,0.0,reg oper account,block of flats,0.0141,Block,No,10.0,0.0,10.0,0.0,-293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164419,0.0,Cash loans,F,N,Y,0.0,121500.0,1125000.0,33025.5,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,44.14794520547945,18.81917808219178,-8410.0,-4187.0,,1.0,1.0,1.0,1.0,1.0,0.0,Laborers,2.0,2.0,2.0,SATURDAY,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Postal,,0.2911543232087291,,0.1227,0.107,0.9821,0.7552,0.0162,0.0,0.2759,0.1667,0.2083,0.1,0.1,0.1153,0.0,0.0,0.125,0.111,0.9821,0.7648,0.0163,0.0,0.2759,0.1667,0.2083,0.1022,0.1093,0.1202,0.0,0.0,0.1239,0.107,0.9821,0.7585,0.0163,0.0,0.2759,0.1667,0.2083,0.1017,0.1018,0.1174,0.0,0.0,reg oper account,block of flats,0.0995,Panel,No,0.0,0.0,0.0,0.0,-2757.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
29971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306277,0.0,Cash loans,M,Y,Y,0.0,247500.0,312768.0,15966.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009334,42.26301369863014,4.583561643835616,-6228.0,-4611.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,Drivers,2.0,2.0,2.0,TUESDAY,8.0,0.0,0.0,0.0,1.0,1.0,1.0,Self-employed,,0.6822821458774139,0.5046813193144684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1862.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249974,0.0,Revolving loans,M,N,N,0.0,450000.0,855000.0,85500.0,855000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.04622,56.41095890410959,-1000.6657534246575,-9416.0,-4152.0,,1.0,0.0,0.0,1.0,1.0,1.0,,2.0,1.0,1.0,WEDNESDAY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,,0.6831726548637616,0.5691487713619409,0.132,0.0463,0.9861,0.8096,,0.16,0.069,0.625,,0.0554,,0.1393,,0.0,0.1345,0.048,0.9861,0.8171,,0.1611,0.069,0.625,,0.0566,,0.1451,,0.0,0.1332,0.0463,0.9861,0.8121,,0.16,0.069,0.625,,0.0563,,0.1418,,0.0,reg oper account,block of flats,0.1096,Panel,No,0.0,0.0,0.0,0.0,-746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263638,0.0,Cash loans,F,N,Y,0.0,58500.0,101880.0,5818.5,90000.0,Unaccompanied,Pensioner,Lower secondary,Widow,House / apartment,0.028663,60.986301369863014,-1000.6657534246575,-8574.0,-4363.0,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,2.0,2.0,MONDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,0.7069380931095355,0.6896399772180083,0.6848276586890367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
278463,0.0,Cash loans,F,N,Y,0.0,126000.0,521280.0,26743.5,450000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.0066709999999999,36.038356164383565,0.3178082191780822,-1845.0,-2978.0,,1.0,1.0,0.0,1.0,0.0,1.0,Sales staff,1.0,2.0,2.0,FRIDAY,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Trade: type 3,0.3109452503592863,0.3883513002805573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-618.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
82540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266248,0.0,Cash loans,M,N,N,0.0,157500.0,2220259.5,58698.0,1984500.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.0088659999999999,54.64383561643836,0.8027397260273973,-8676.0,-3389.0,,1.0,1.0,0.0,1.0,0.0,0.0,Drivers,2.0,2.0,2.0,MONDAY,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Self-employed,,0.3842971914898282,0.6722428897082422,0.1464,0.0626,0.9881,,,0.04,0.0345,0.3333,,0.1359,,0.0929,,0.0175,0.1492,0.0649,0.9881,,,0.0403,0.0345,0.3333,,0.139,,0.0968,,0.0185,0.1478,0.0626,0.9881,,,0.04,0.0345,0.3333,,0.1382,,0.0946,,0.0179,,block of flats,0.0731,"Stone, brick",No,3.0,0.0,3.0,0.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123314,0.0,Cash loans,M,Y,Y,0.0,247500.0,1125000.0,109597.5,1125000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.031329,37.90958904109589,3.627397260273973,-1113.0,-4388.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,WEDNESDAY,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.8115215606490332,0.6632850678230939,0.5971924268337128,0.0701,0.0818,0.9781,0.7008,0.0078,0.0,0.1379,0.1667,0.2083,,0.0538,0.06,0.0154,0.0221,0.0714,0.0849,0.9782,0.7125,0.0079,0.0,0.1379,0.1667,0.2083,,0.0588,0.0625,0.0156,0.0234,0.0708,0.0818,0.9781,0.7048,0.0079,0.0,0.1379,0.1667,0.2083,,0.0547,0.0611,0.0155,0.0226,reg oper account,block of flats,0.0563,"Stone, brick",No,2.0,0.0,1.0,0.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
211694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298673,0.0,Cash loans,M,N,N,0.0,112500.0,526491.0,22306.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005084,61.1972602739726,-1000.6657534246575,-9038.0,-4579.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2.0,2.0,2.0,WEDNESDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,,0.7775424256852551,0.622922000268356,0.0825,0.0803,0.9767,0.6804,,0.0,0.1379,0.2083,0.25,0.042,0.0622,0.0371,0.0232,0.0215,0.084,0.0834,0.9767,0.6929,,0.0,0.1379,0.2083,0.25,0.043,0.068,0.0386,0.0233,0.0228,0.0833,0.0803,0.9767,0.6847,,0.0,0.1379,0.2083,0.25,0.0427,0.0633,0.0377,0.0233,0.022,,block of flats,0.0588,"Stone, brick",No,2.0,0.0,2.0,0.0,-1441.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
129087,0.0,Cash loans,F,Y,Y,0.0,270000.0,1035832.5,33543.0,904500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,37.413698630136984,4.619178082191781,-4031.0,-5002.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,Managers,2.0,2.0,2.0,FRIDAY,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.5631665682573491,0.608494712124698,0.1301285429480269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
303520,1.0,Cash loans,F,N,Y,0.0,202500.0,855882.0,36261.0,765000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.002042,63.49315068493151,2.536986301369863,-10478.0,-4943.0,,1.0,1.0,1.0,1.0,0.0,0.0,Cooking staff,1.0,3.0,3.0,SUNDAY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,,0.7132651469223384,0.6178261467332483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1601.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
20836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219794,0.0,Cash loans,M,N,Y,0.0,166500.0,266832.0,24601.5,238500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,29.057534246575344,1.0493150684931507,-5120.0,-3208.0,,1.0,1.0,0.0,1.0,0.0,1.0,Laborers,2.0,2.0,2.0,SUNDAY,12.0,0.0,1.0,1.0,0.0,0.0,0.0,Business Entity Type 3,0.101291234621107,0.3838471395367929,0.25533177083329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-282.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
306012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296341,0.0,Cash loans,F,N,N,0.0,112500.0,191880.0,19107.0,180000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,54.66849315068493,27.846575342465755,-666.0,-3491.0,,1.0,1.0,0.0,1.0,0.0,0.0,Laborers,2.0,2.0,2.0,SATURDAY,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,,0.6270293971311535,,0.0876,0.0778,0.9747,0.6532,0.0069,0.0,0.1379,0.1667,0.2083,0.0789,0.0656,0.0547,0.027,0.0341,0.0893,0.0807,0.9747,0.6668,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.0807,0.0716,0.057,0.0272,0.0361,0.0885,0.0778,0.9747,0.6578,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.0803,0.0667,0.0557,0.0272,0.0348,reg oper account,block of flats,0.0605,Block,No,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274088,0.0,Cash loans,M,Y,N,0.0,112500.0,256500.0,13095.0,256500.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.035792,32.13972602739726,8.884931506849314,-5851.0,-4252.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,Laborers,1.0,2.0,2.0,MONDAY,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 1,0.4183452738340617,0.6419880189688103,0.3622772470384314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-1734.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136716,0.0,Cash loans,F,N,N,0.0,234000.0,674635.5,34573.5,603000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,0.0196889999999999,49.47671232876712,14.868493150684932,-6657.0,-1581.0,,1.0,1.0,0.0,1.0,0.0,0.0,Medicine staff,1.0,2.0,2.0,MONDAY,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Medicine,0.6842172564531757,0.5847864748841726,0.4650692149562261,0.0021,,0.9732,,,,,0.0,,,,,,,0.0021,,0.9732,,,,,0.0,,,,,,,0.0021,,0.9732,,,,,0.0,,,,,,,,block of flats,0.0009,Wooden,No,0.0,0.0,0.0,0.0,-1757.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
107090,0.0,Cash loans,F,N,N,1.0,58500.0,339241.5,12919.5,238500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.028663,41.58082191780822,21.33150684931507,-3562.0,-4381.0,,1.0,1.0,0.0,1.0,0.0,0.0,Core staff,2.0,2.0,2.0,MONDAY,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,0.6657381265409322,0.5191321393246111,0.6940926425266661,0.0768,0.0845,0.9791,0.7144,0.0081,0.0,0.1379,0.1667,0.2083,0.0466,0.0601,0.0566,0.0116,0.0272,0.0725,0.0877,0.9782,0.7125,0.0075,0.0,0.1379,0.1667,0.2083,0.046,0.0579,0.0586,0.0,0.0,0.0775,0.0845,0.9791,0.7182,0.0081,0.0,0.1379,0.1667,0.2083,0.0474,0.0611,0.0576,0.0116,0.0277,reg oper account,block of flats,0.049,"Stone, brick",No,0.0,0.0,0.0,0.0,-1871.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164722,1.0,Cash loans,M,N,Y,0.0,135000.0,285264.0,33984.0,252000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.008019,30.246575342465754,1.5287671232876712,-5319.0,-3692.0,,1.0,1.0,0.0,1.0,0.0,0.0,Sales staff,1.0,2.0,2.0,FRIDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.1459281411699942,0.6826801982089838,0.191821602413606,0.0619,0.06,0.9831,0.7688,0.0097,0.0,0.1379,0.1667,0.2083,0.0375,0.0504,0.0609,0.0,0.0,0.063,0.0623,0.9831,0.7779,0.0098,0.0,0.1379,0.1667,0.2083,0.0384,0.0551,0.0634,0.0,0.0,0.0625,0.06,0.9831,0.7719,0.0097,0.0,0.1379,0.1667,0.2083,0.0382,0.0513,0.062,0.0,0.0,reg oper account,block of flats,0.0532,Panel,No,3.0,0.0,3.0,0.0,-1261.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
125140,1.0,Cash loans,F,N,Y,1.0,225000.0,612612.0,29601.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.0096569999999999,32.13972602739726,2.5095890410958903,-9437.0,-3213.0,,1.0,1.0,0.0,1.0,0.0,0.0,High skill tech staff,2.0,2.0,2.0,TUESDAY,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Self-employed,0.5693952072034936,0.4428233461248158,0.3046721837533529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-805.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
139258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207505,0.0,Cash loans,M,N,N,2.0,180000.0,675000.0,32602.5,675000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.001417,41.02465753424657,6.747945205479452,-2141.0,-4778.0,,1.0,1.0,0.0,1.0,1.0,0.0,,4.0,2.0,2.0,WEDNESDAY,15.0,0.0,0.0,0.0,0.0,1.0,1.0,Security Ministries,0.3017119554587563,0.7921784276063563,0.7238369900414456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2422.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
68617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157284,0.0,Cash loans,M,Y,Y,0.0,135000.0,412942.5,44604.0,373500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.005144,38.298630136986304,1.5506849315068494,-2334.0,-2652.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,Drivers,2.0,2.0,2.0,TUESDAY,11.0,0.0,0.0,0.0,1.0,1.0,0.0,Self-employed,,0.0436715354110982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-374.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
